,User,Location,cleaned_location,not_colombian,location_array,city,department,country,address,latitude,longitude
8318,caro3111811,"Medellín, Colombia","medellin, colombia",False,"['medellin', ' colombia']",medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8320,tianvel19,"Ramiriquí, Colombia","ramiriqui, colombia",False,"['ramiriqui', ' colombia']",ramiriqui,boyaca,colombia,"Ramiriquí, Márquez, Boyacá, Región Andina, Colombia",5.3291259,-73.30420599813321
8326,Mariela07441984,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8327,yelvergomez,"Funza, Colombia","funza, colombia",False,"['funza', ' colombia']",funza,cundinamarca,colombia,"Funza, Sabana Occidente, Región Andina, Colombia",4.7471146,-74.19761164588309
8329,Necrotante,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8334,marloncgo,CALI,cali,False,['cali'],cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8335,CarrillonavasG,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8337,ANYICITAA,Bogota,bogota,False,['bogota'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8338,2012Labac,"Cali, Colombia","cali, colombia",False,"['cali', ' colombia']",cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8343,JavierSilvaCol,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8346,GarciaPatriota,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8347,alexmonroy2015,"Villarrica, Colombia","villarrica, colombia",False,"['villarrica', ' colombia']",villarrica,tolima,colombia,"Villarrica, Región Andina, Colombia",3.8455429,-74.61851908867035
8348,JosManu96511103,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8351,ja80tas,"Anapoima, Colombia","anapoima, colombia",False,"['anapoima', ' colombia']",anapoima,cundinamarca,colombia,"Anapoima, Tequendama, Región Andina, Colombia",4.5638824,-74.52493044480659
8354,santyv20001,"Medellín, Colombia","medellin, colombia",False,"['medellin', ' colombia']",medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8355,nelsonaponte111,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8359,GLeguizamon2,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8360,ReaccionaC,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8361,Riniberm,Medellin Colombia,medellin colombia,False,['medellin colombia'],medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8362,JulianUrregoA,Bogotá-Colombia,"bogota,colombia",False,"['bogota', 'colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8363,Martinez07Ma,"Bogotá, Colombia","bogota, colombia",False,"['bogota', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8367,miguelidarragah,"Pereira, Risaralda, Colombia","pereira, risaralda, colombia",False,"['pereira', ' risaralda', ' colombia']",pereira,risaralda,colombia,"Pereira, Centro, Perimetro Urbano Pereira, Pereira, Risaralda, Región Andina, 660002, Colombia",4.8142613,-75.6946776
8374,maogarciabotero,medellin colombia,medellin colombia,False,['medellin colombia'],medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8375,OscarCa80877411,"Florida, Colombia","florida, colombia",False,"['florida', ' colombia']",florida,valle del cauca,colombia,"Florida, Sur, Valle del Cauca, Pacífica, Colombia",3.30080485,-76.1905432829982
8377,aldexdark1927,"Cúcuta, Colombia","cucuta, colombia",False,"['cucuta', ' colombia']",cucuta,norte de santander,colombia,"Cúcuta, Oriental, Norte de Santander, Región Andina, Colombia",7.8971458,-72.5080387
8379,gustavopadillao,"Cali, Colombia","cali, colombia",False,"['cali', ' colombia']",cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8380,IgnacioEchavar6,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8381,NotiOlga,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8383,don_quien,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8385,cristy2229,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8386,miguelherzam2,Bogotá,bogota,False,['bogota'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8390,joviandsammy,COLOMBIA,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8391,alejogrita,"Bogotá, Colombia","bogota, colombia",False,"['bogota', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8392,freddy_perez08,Bogotá - Colombia,"bogota , colombia",False,"['bogota ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8393,jaramillolujan,"Bogotá, Colombia ","bogota, colombia",False,"['bogota', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8394,Valereyruiz,"Medellín, Colombia","medellin, colombia",False,"['medellin', ' colombia']",medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8395,cjaxtrixt3x,Quindío - Bogotá - las ruinas,"quindio , bogota , las ruinas",False,"['quindio ', ' bogota ', ' las ruinas']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8396,Jessica41105115,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8402,MelinaLayton,Bogotá/Toulouse,"bogota,toulouse",False,"['bogota', 'toulouse']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8404,andresdiaz7,"Cali, Colombia","cali, colombia",False,"['cali', ' colombia']",cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8408,fmachado021,Cali Colombia,cali colombia,False,['cali colombia'],cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8412,deisy_avilan,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8413,mariannamarkets,Cali - Colombia,"cali , colombia",False,"['cali ', ' colombia']",cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8415,AndersonZapataS,"Quindio, Colombia","quindio, colombia",False,"['quindio', ' colombia']",colombia,huila,colombia,"Huila, Región Andina, Colombia",2.4738993,-75.5900113
8416,cashgenious,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8427,StivenMirandaJ,Bogota Colombia,bogota colombia,False,['bogota colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8428,ZANCHITO1,"Facatativá, Colombia","facatativa, colombia",False,"['facatativa', ' colombia']",facatativa,cundinamarca,colombia,"Universidad de Cundinamarca, Calle 15, Facatativá, Sabana Occidente, Región Andina, 253051, Colombia",4.8288348,-74.35517229545368
8431,JuanSierra8010,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8434,Juandlh29,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8436,johnalxer,Cali,cali,False,['cali'],cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8442,MerlinElParla2,"Cali, Colombia","cali, colombia",False,"['cali', ' colombia']",cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8443,supercatrina66,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8444,TysonUribeVelez,"Cali, Colombia","cali, colombia",False,"['cali', ' colombia']",cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8452,MariaUribe64,"Medellín /Atlanta, GA","medellin ,atlanta, ga",False,"['medellin ', 'atlanta', ' ga']",medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8470,FrederikMedel,"Medellín, Colombia","medellin, colombia",False,"['medellin', ' colombia']",medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8478,fcogaetep,Santiago,santiago,False,['santiago'],santiago,putumayo,colombia,"Santiago, Putumayo, Amazonia, Colombia",1.0908871,-77.01789592571401
8497,jogureto,BOGOTA,bogota,False,['bogota'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8499,mabicho,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8500,wilromerol,"Medellín, Colombia","medellin, colombia",False,"['medellin', ' colombia']",medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8502,masbono,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8506,OskarHernndez0,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8510,FreduUrango,"Pereira, Colombia","pereira, colombia",False,"['pereira', ' colombia']",pereira,risaralda,colombia,"Pereira, Centro, Perimetro Urbano Pereira, Pereira, Risaralda, Región Andina, 660002, Colombia",4.8142613,-75.6946776
8513,COQUITO_19,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8514,uribendito2022,"Bogotá, DC, Colombia","bogota,, colombia",False,"['bogota', '', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8515,soldado_wilson,cali,cali,False,['cali'],cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8518,salchiipapas,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8526,DonGabetoX6,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8527,migmartin2466,bogota,bogota,False,['bogota'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8528,CarlosCBol,Bogotá,bogota,False,['bogota'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8530,santiagosar,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8536,ParcheSpace,Colombia🇨🇴🇨🇴🇨🇴,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8538,leonmario06,Florida,florida,False,['florida'],florida,valle del cauca,colombia,"Florida, Sur, Valle del Cauca, Pacífica, Colombia",3.30080485,-76.1905432829982
8543,larepublicapop,"Popayán, Colombia","popayan, colombia",False,"['popayan', ' colombia']",popayan,cauca,colombia,"Popayán, Centro, Cauca, Pacífica, Colombia",2.4422295,-76.6072368
8545,ingnestorjavier,Cartagena,cartagena,False,['cartagena'],cartagena,bolivar,colombia,"Cartagena de Indias, Dique, Bolívar, Caribe, Colombia",10.4195841,-75.5271224
8548,lotvx,Cali / Colombia,"cali , colombia",False,"['cali ', ' colombia']",cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8551,jamerchica,Bogotá / Miami,"bogota , miami",False,"['bogota ', ' miami']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8553,qristiam,valledupar,valledupar,False,['valledupar'],valledupar,cesar,colombia,"Valledupar, Caribe, Colombia",10.34311145,-73.37579338828454
8556,oswal_rivera,"Bucaramanga, Colombia","bucaramanga, colombia",False,"['bucaramanga', ' colombia']",bucaramanga,santander,colombia,"Bucaramanga, Metropolitana, Santander, Región Andina, Colombia",7.1114611,-73.1172869
8560,suadmorad,Envigado,envigado,False,['envigado'],envigado,antioquia,colombia,"Envigado, Valle de Aburrá, Antioquia, Región Andina, 055422, Colombia",6.1701348,-75.587415
8561,PatrocinioDL,"Victoria, Tamaulipas","victoria, tamaulipas",False,"['victoria', ' tamaulipas']",victoria,caldas,colombia,"Victoria, Magdalena Caldense, Caldas, Región Andina, Colombia",5.3167944,-74.9120079
8567,SebastianGue2,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8575,lachivaalerta,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8586,RomanovTrainer,Medellin,medellin,False,['medellin'],medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8588,mdasis,Barranquilla,barranquilla,False,['barranquilla'],barranquilla,atlantico,colombia,"Barranquilla, Atlántico, Caribe, 080006, Colombia",10.9799669,-74.8013085
8595,MayroOsma,Medellin,medellin,False,['medellin'],medellin,antioquia,colombia,"Medellín, Valle de Aburrá, Antioquia, Región Andina, 0500, Colombia",6.2443382,-75.573553
8597,FdoDuarte,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8600,Ing_Felipe_,Colombia,colombia,False,['colombia'],bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
8602,jfhhoyos,Santiago de Cali,santiago de cali,False,['santiago de cali'],santiago de cali,valle del cauca,colombia,"Cali, Sur, Valle del Cauca, Pacífica, Colombia",3.4517923,-76.5324943
8603,apmorriz,"Bogotá, D.C., Colombia","bogota,  , colombia",False,"['bogota', '  ', ' colombia']",bogota,capital district,colombia,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia",4.6533326,-74.083652
